id,release_date,original_title,title,Wikipedia movie ID
17991,1992-10-03,鉄男II BODY HAMMER,Tetsuo II: Body Hammer,4241206
16693,1962-10-12,続・座頭市物語,The Tale of Zatoichi Continues,171697
201938,1995-09-26,Prehysteria! 3,Prehysteria! 3,2501266
179631,1981-01-31,魔劍俠情,Return of the Sentimental Swordsman,30330044
60159,1999-03-06,ガメラ3 邪神＜イリス＞覚醒,Gamera 3: Revenge of Iris,2718584
14212,2008-09-30,Pulse 2: Afterlife,Pulse 2: Afterlife,22243471
41848,1990-05-07,The Amityville Curse,The Amityville Curse,6562947
40761,1955-05-13,Revenge of the Creature,Revenge of the Creature,27510480
18624,1963-11-30,座頭市喧嘩旅,Zatoichi on the Road,171695
26044,1988-07-08,Arthur 2: On the Rocks,Arthur 2: On the Rocks,2069002
26278,1957-05-24,Quatermass 2,Quatermass 2,869181
3103,1944-12-01,House of Frankenstein,House of Frankenstein,3303226
49684,1987-05-27,It's Alive III: Island of the Alive,It's Alive III: Island of the Alive,46491872
51881,1986-07-26,The Parent Trap II,The Parent Trap II,7146019
38500,1988-11-01,Howling IV: The Original Nightmare,Howling IV: The Original Nightmare,3096248
201003,1965-09-10,La Familia Y Uno Más,The Family and One More,171692
64078,1945-06-01,The Frozen Ghost,The Frozen Ghost,9618696
28857,1966-08-13,大魔神怒る,Return of Giant Majin,13617351
53429,1922-04-02,Pay Day,Pay Day,1789118
82372,1969-12-19,Il Prof. Dott. Guido Tersilli primario della Clinica Villa Celeste convenzionata con la Mutua,Medicine Italian Style,1788511
18511,1963-08-09,座頭市兇状旅,Zatoichi the Fugitive,171695
21708,2003-09-05,조폭 마누라 2: 돌아온 전설,My Wife Is A Gangster 2,4186543
26947,1969-03-21,ガメラ対大悪獣ギロン,Gamera vs. Guiron,1529272
10898,2000-01-23,The Little Mermaid II: Return to the Sea,The Little Mermaid II: Return to the Sea,448814
3688,1990-07-11,Flesh Gordon Meets the Cosmic Cheerleaders,Flesh Gordon Meets the Cosmic Cheerleaders,2941342
3127,1958-06-13,The Revenge of Frankenstein,The Revenge of Frankenstein,4823450
9834,2006-02-15,The Net 2.0,The Net 2.0,6527176
42476,1972-06-23,Ben,Ben,2413574
3074,1942-03-13,The Ghost of Frankenstein,The Ghost of Frankenstein,3302699
9706,1998-01-31,らせん,The Spiral,180785
107096,1996-06-18,Nemesis 3: Time Lapse,Nemesis 3: Time Lapse,24937369
33301,1976-09-01,Confessions of a Driving Instructor,Confessions of a Driving Instructor,3807805
84152,1993-08-13,Dollman vs. Demonic Toys,Dollman vs. Demonic Toys,13048288
30554,1993-04-04,When a Stranger Calls Back,When a Stranger Calls Back,4133698
22899,1966-04-17,大怪獣決闘 ガメラ対バルゴン,Gamera vs. Barugon,13617351
34131,1968-03-20,ガメラ対宇宙怪獣バイラス,Gamera vs. Viras,4399322
26954,1990-02-07,Puppet Master II,Puppet Master II,7153190
53150,1989-05-05,C.H.U.D. II: Bud the Chud,C.H.U.D. II: Bud the Chud,4255260
76350,1986-05-13,"Un homme et une femme, 20 ans déjà",A Man and a Woman: 20 Years Later,2136164
70327,1970-03-21,ガメラ対大魔獣ジャイガー,Gamera vs. Jiger,2550322
59871,1982-06-01,Messo comunale praticamente spione,Emanuelle in the Country,23798136
24883,1983-03-25,The Black Stallion Returns,The Black Stallion Returns,9922304
22623,2003-12-10,Ripoux 3,My New Partner III,2021700
10841,1979-03-01,Steiner - Das Eiserne Kreuz Teil II,Breakthrough,13639421
52315,1993-08-25,Chained Heat 2,Chained Heat 2,16072264
47360,1988-01-01,Deathstalker and the Warriors from Hell,Deathstalker and the Warriors from Hell,4034973
59480,1996-07-12,ガメラ2 レギオン襲来,Gamera 2: Attack of Legion,4399374
42589,1970-04-27,"Hi, Mom!","Hi, Mom!",1822077
57635,1980-03-15,火の鳥2772 愛のコスモゾーン,Phoenix 2772,2620960
201937,1994-11-09,Prehysteria! 2,Prehysteria! 2,2501266
11135,1990-11-16,The Rescuers Down Under,The Rescuers Down Under,2688769
26962,2004-12-18,Puppet Master vs Demonic Toys,Puppet Master vs Demonic Toys,38885803
36912,1983-02-18,The Sting II,The Sting II,16385924
222336,1990-08-22,Silk 2,Silk 2,2906780
34905,1975-01-01,Confessions of a Pop Performer,Confessions of a Pop Performer,14030712
40773,1992-03-06,Meatballs 4: To the Rescue,Meatballs 4: To the Rescue,7117484
62742,1955-08-24,Francis in the Navy,Francis in the Navy,172090
10939,1974-11-12,Le Retour du Grand Blond,The Return of the Tall Blond Man with One Black Shoe,9995174
40585,1977-11-09,Nous irons tous au paradis,We Will All Meet in Paradise,3201938
29906,1981-04-08,El retorno del Hombre Lobo,Night of the Werewolf,7277626
44453,1965-07-07,Merveilleuse Angélique,Angelique: The Road To Versailles,1997076
59762,1990-11-21,Silent Night Deadly Night 4: Initiation,Silent Night Deadly Night 4: Initiation,2892393
76171,1999-12-27,Turbulence 2: Fear of Flying,Turbulence 2: Fear of Flying,42075132
40570,1972-06-02,Mutiny on the Buses,Mutiny on the Buses,20795248
28856,1966-12-10,大魔神逆襲,Wrath of Daimajin,171690
28912,1966-07-15,I criminali della galassia,"The Wild, Wild Planet",34210518
31498,1940-09-20,The Mummy's Hand,The Mummy's Hand,3489518
26042,1999-10-12,Warlock III: The End of Innocence,Warlock III: The End of Innocence,5513348
207376,1995-07-11,Thunder in Paradise 3,Thunder in Paradise 3,2400894
166890,1977-11-27,The Return of the Incredible Hulk,The Return of the Incredible Hulk,25933979
132001,1979-10-08,Perros callejeros II,Street Warriors II,171655
40729,1990-05-24,Gate II,Gate II,14696485
63031,1988-12-24,福星闖江湖,Return of the Lucky Stars,13990745
70984,1991-11-06,"Silent Night, Deadly Night 5: The Toy Maker","Silent Night, Deadly Night 5: The Toy Maker",5906516
178537,2008-07-09,ゲゲゲの鬼太郎 千年呪い歌,Kitaro and the Millennium Curse,24653
62036,1959-12-19,Audace colpo dei soliti ignoti,Fiasco in Milan,12780906
40771,1984-07-27,Meatballs: Part II,Meatballs: Part II,2664350
40147,1997-10-07,Night of the Demons III,Night of the Demons III,10664680
207641,1994-05-14,Project Shadowchaser II,Project Shadowchaser II,24962407
39927,2000-05-13,Freeway II: Confessions of a Trickbaby,Freeway II: Confessions of a Trickbaby,22141604
52021,1994-02-16,Bloodlust: Subspecies III,Bloodlust: Subspecies III,3351589
27840,2004-10-26,Mark of the Astro-Zombies,Mark of the Astro-Zombies,3661958
47363,1991-07-13,Deathstalker IV: Match of Titans,Deathstalker IV: Match of Titans,31441995
61802,1991-10-01,Martial Law II: Undercover,Martial Law II: Undercover,18791040
12585,1988-08-18,Summertime Blues: Lemon Popsicle VIII,Summertime Blues,1166368
52728,1967-03-15,大怪獣空中戦 ガメラ対ギャオス,Gamera vs. Gyaos,171689
51925,1982-03-10,Les Sous-Doués En Vacances,The Under-Gifted In Vacation,11677522
18510,1963-03-15,新・座頭市物語,New Tale of Zatoichi,25061132
301903,1981-04-30,Perro callejero 2,Perro callejero 2,8277762
198302,1976-01-29,Il  vangelo secondo Simone e Matteo,The Diamond Peddlers,51585688
49516,2002-12-24,黑俠2,Black Mask 2: City of Masks,11137278
34742,1991-05-23,Rock 'n' Roll High School Forever,Rock 'n' Roll High School Forever,2565848
52017,1993-04-20,Bloodstone: Subspecies II,Bloodstone: Subspecies II,314357
44191,1985-08-01,Loose Screws,Loose Screws,6148491
42709,1989-11-09,"Silent Night, Deadly Night 3: Better Watch Out!","Silent Night, Deadly Night 3: Better Watch Out!",3113630
182373,1995-05-14,The Rockford Files: A Blessing in Disguise,The Rockford Files: A Blessing in Disguise,4288862
173740,1972-12-29,Blutjunge Verführerinnen 3. Teil,The Calendar Girls,101899
39408,1956-04-26,The Creature Walks Among Us,The Creature Walks Among Us,3815462
164693,1973-11-17,The Six Million Dollar Man: The Solid Gold Kidnapping,The Six Million Dollar Man: The Solid Gold Kidnapping,30979
28855,1971-08-18,The Return of Count Yorga,The Return of Count Yorga,171680
172680,1992-10-01,黑貓II：刺殺葉利欽,Black Cat II,171581
119353,1991-01-18,The Terror Within II,The Terror Within II,24954740
13893,1999-05-27,What Becomes of the Broken Hearted?,What Becomes of the Broken Hearted?,7579751
52034,2009-09-05,鉄男 THE BULLET MAN,Tetsuo: The Bullet Man,23749531
42466,1973-06-27,Scream Blacula Scream,Scream Blacula Scream,6021280
8460,2002-04-09,The Skulls II,The Skulls II,25534649
349388,2003-12-25,Mano Po 2: My Home,Mano Po 2: My Home,15979638
52022,1998-12-08,Subspecies 4: Bloodstorm,Subspecies 4: Bloodstorm,3820307
12550,1973-05-17,El ataque de los muertos sin ojos,Attack of the Blind Dead,5162132
40772,1986-10-27,Meatballs III: Summer Job,Meatballs III: Summer Job,7117238
31243,1958-07-17,La momia azteca contra el robot humano,The Robot vs. The Aztec Mummy,11094934
61243,1980-02-06,On a volé la cuisse de Jupiter,Jupiter's Thigh,17810059
21410,1966-05-03,座頭市の歌が聞える,Zatoichi's Vengeance,171690
38269,1958-06-04,War of the Colossal Beast,War of the Colossal Beast,334865
50912,1935-01-05,Tit for Tat,Tit for Tat,5689382
47631,1987-04-12,Bride of Boogedy,Bride of Boogedy,7042051
42673,2009-12-13,Santa Baby 2,Santa Baby 2,22461941
64428,1968-04-14,The Vengeance of She,The Vengeance of She,28256244
12098,1984-09-14,Zwei Nasen tanken Super,Zwei Nasen tanken Super,19357493
11981,1983-09-08,Die Supernasen,Die Supernasen,2707482
54275,1965-12-24,座頭市地獄旅,Zatoichi and the Chess Expert,171692
103971,2003-02-18,Bloody Murder 2: Closing Camp,Bloody Murder 2: Closing Camp,10069910
70358,1980-03-20,宇宙怪獣ガメラ,Gamera: Super Monster,171652
11872,1962-10-19,Er kanns nicht lassen,Er kanns nicht lassen,28856059
30327,1948-12-31,Ustedes los ricos,You the Rich,11654754
66881,1982-11-01,Nightbeast,Nightbeast,9774378
63382,2003-08-12,Scarecrow Slayer,Scarecrow Slayer,16668626
79875,1981-05-01,Kill and Kill Again,Kill and Kill Again,534408
33478,1947-04-04,Buck Privates Come Home,Buck Privates Come Home,172399
161017,1979-02-15,茅山殭屍拳,The Shadow Boxing,78260570
65460,1995-02-23,Carnosaur 2,Carnosaur 2,6980481
118255,1965-12-14,Life at the Top,Life at the Top,7813879
59984,1970-11-16,The Over-the-Hill Gang Rides Again,The Over-the-Hill Gang Rides Again,14187517
40983,1972-06-21,Beware! The Blob,Beware! The Blob,5260111
163879,1963-06-18,OSS 117 se déchaîne,OSS 117 Is Unleashed,55919668
54272,1964-12-30,座頭市関所破り,Adventures of Zatoichi,171694
32021,1973-01-16,The Night Strangler,The Night Strangler,23866633
55766,1978-03-30,Sweeney 2,Sweeney 2,16907084
44829,1994-02-03,Knight Rider 2010,Knight Rider 2010,1983990
207197,1982-06-27,La pulquería 2,La pulquería 2,4118225
65288,1980-12-31,Conquest of the Earth,Conquest of the Earth,516463
27489,1973-01-26,Hexen geschändet und zu Tode gequält,Mark of the Devil Part II,383455
164691,1973-10-20,"The Six Million Dollar Man: Wine, Women and War","The Six Million Dollar Man: Wine, Women and War",30979
54306,1972-09-02,新座頭市物語・折れた杖,Zatoichi in Desperation,55424482
68347,1989-05-18,Food of the Gods II,Food of the Gods II,20107910
61954,1994-03-29,Class of 1999 II: The Substitute,Class of 1999 II: The Substitute,19672025
38682,1952-05-09,The Battle at Apache Pass,The Battle at Apache Pass,20238479
15901,1985-03-10,Faces of Death III,Faces of Death III,430216
31263,1984-02-13,Boggy Creek II: And the Legend Continues,Boggy Creek II: And the Legend Continues,38617446
30801,1952-07-14,Son of Paleface,Son of Paleface,11718628
108807,1978-05-19,True Grit: A Further Adventure,True Grit: A Further Adventure,11540062
87704,1989-06-27,Curse II: The Bite,Curse II: The Bite,24888803
16045,2008-03-14,Tempelriddernes Skat III: Mysteriet om slangekronen,The Lost Treasure of the Knights Templar III: The Mystery of the Snake Crown,474000
26111,1987-09-05,Mer om oss barn i Bullerbyn,More About the Children of Noisy Village,25011659
54266,1964-11-17,座頭市血笑旅,"Fight, Zatoichi, Fight",41872689
28626,2002-09-17,Embrace the Darkness III,Embrace the Darkness III,357479
182360,1994-11-27,The Rockford Files: I Still Love L.A.,The Rockford Files: I Still Love L.A.,288362
60368,2006-07-28,Max Havoc - Ring of Fire,Max Havoc - Ring of Fire,36182533
50076,1977-08-01,Confessions from a Holiday Camp,Confessions from a Holiday Camp,2259783
30323,1950-05-18,No desearás la mujer de tu hijo,No desearás la mujer de tu hijo,78277633
4337,1994-03-19,The Birds II: Land's End,The Birds II: Land's End,5227029
82545,1990-09-28,Texasville,Texasville,5593097
70322,1971-07-17,ガメラ対深海怪獣ジグラ,Gamera vs. Zigra,3663383
679484,1991-05-01,Siete en la mira 4: Yo soy la ley,Siete en la mira 4: Yo soy la ley,10593356
54278,1967-08-12,座頭市牢破り,Zatoichi the Outlaw,42658047
99760,1984-11-09,El pico 2,El Pico 2,47733200
214395,1949-04-19,The Lost Tribe,The Lost Tribe,40427199
29328,1942-02-02,Castle in the Desert,Castle in the Desert,30296647
95932,2006-12-01,Isi & Disi: alto voltaje,Isi & Disi: alto voltaje,14707415
38499,1995-10-17,Howling: New Moon Rising,Howling: New Moon Rising,3365981
54273,1965-04-03,座頭市二段斬り,Zatoichi's Revenge,42610315
24444,1971-01-13,新座頭市　破れ！唐人剣,Zatoichi Meets the One-Armed Swordsman,33849474
40897,1964-03-14,座頭市千両首,Zatoichi and the Chest of Gold,171694
163631,1978-12-15,Oliver's Story,Oliver's Story,1075228
54279,1967-12-30,座頭市血煙り街道,Zatoichi Challenged,42673827
212306,1995-12-31,It Came from Outer Space II,It Came from Outer Space II,2009711
69343,1984-09-14,Exterminator 2,Exterminator 2,171620
60173,1996-12-23,Nemesis 4: Death Angel,Nemesis 4: Death Angel,24937369
62392,1961-07-26,Tammy Tell Me True,Tammy Tell Me True,36146699
116385,1960-11-10,Let No Man Write My Epitaph,Let No Man Write My Epitaph,53259739
215302,1945-11-21,"What Next, Corporal Hargrove?","What Next, Corporal Hargrove?",172407
70634,1976-04-02,Schulmädchen-Report 10. Teil: Irgendwann fängt jede an,Campus Teasers,160750
355185,2001-09-21,Family 2,Family 2,248222
166206,1997-08-13,Brácula: Condemor II,Brácula: Condemor II,2688384
16904,1957-12-01,Blue Murder at St. Trinian's,Blue Murder at St. Trinian's,1381479
16487,1995-12-25,The Spirit of Christmas,The Spirit of Christmas,23684068
36896,1992-11-18,Killer Tomatoes Eat France!,Killer Tomatoes Eat France!,2337131
54265,1964-07-11,座頭市あばれ凧,Zatoichi's Flashing Sword,171694
52409,2000-02-11,富江 replay,Tomie: Replay,1233247
182303,1942-03-19,The Bashful Bachelor,The Bashful Bachelor,24010150
64768,1988-01-01,Video Violence Part 2,Video Violence Part 2,605939
54307,1973-04-21,新座頭市物語・笠間の血祭り,Zatoichi's Conspiracy,635382
44259,2001-09-25,The Brotherhood 2: Young Warlocks,The Brotherhood 2: Young Warlocks,162503
54280,1968-08-10,座頭市果し状,Zatoichi and the Fugitives,42790230
11168,1992-08-20,Go Trabi Go 2 - Das war der wilde Osten,Go Trabi Go 2: Those Were the Days of the Wild East,48181258
192965,1992-02-08,Karate Warrior 5,Karate Warrior 5,51273911
111868,1980-11-15,"High Noon, Part II: The Return of Will Kane","High Noon, Part II: The Return of Will Kane",27369778
72977,2004-08-03,Soccer Dog: European Cup,Soccer Dog 2: European Cup,9323876
88674,1953-06-10,Francis Covers the Big Town,Francis Covers the Big Town,2476466
38268,1977-12-17,惑星大戦争,The War in Space,3112223
68143,1946-11-22,Dick Tracy vs. Cueball,Dick Tracy vs. Cueball,13976296
70702,1947-09-26,Dick Tracy Meets Gruesome,Dick Tracy Meets Gruesome,172399
195656,1979-12-14,"La familia bien, gracias","La familia bien, gracias",13542692
115695,1988-04-20,El Lute II: mañana seré libre,El Lute II: Tomorrow I'll Be Free,16056205
614828,1983-01-01,El vecindario 2,El vecindario 2,42060511
4155,1974-03-15,Paul and Michelle,Paul and Michelle,171671
54276,1966-08-12,座頭市海を渡る,Zatoichi's Pilgrimage,171690
71202,1992-10-07,Snake Eater III: His Law,Snake Eater III: His Law,75991268
30940,2000-03-12,The Inspectors 2: A Shred of Evidence,The Inspectors 2: A Shred of Evidence,11803959
391294,1984-11-01,La pulquería 3: Entre ficheras anda el diablo,La pulquería 3: Entre ficheras anda el diablo,3136532
201252,1994-05-05,Return of the Boogeyman,Return of the Boogeyman,32501058
54281,1968-12-28,座頭市喧嘩太鼓,Samaritan Zatoichi,635382
437841,2005-09-02,Coleção de Humanos Mortos,Dead Human Collection,63310
330,1997-05-23,The Lost World: Jurassic Park,The Lost World: Jurassic Park,7074797
57597,1995-11-14,Xtro 3: Watch the Skies,Xtro 3: Watch the Skies,12566479
263262,1938-11-18,Sixty Glorious Years,Sixty Glorious Years,26092037
31264,1982-12-13,Ator 2 - L'invincibile Orion,The Blade Master,3746
54274,1965-09-18,座頭市逆手斬り,Zatoichi and the Doomed Man,171692
73751,1978-05-13,射鵰英雄傳續集,The Brave Archer 2,26892787
54498,1982-08-28,The Junkman,The Junkman,2139989
84710,1944-06-01,Jungle Woman,Jungle Woman,8119617
108275,1952-09-05,El enamorado,El enamorado,65705693
449380,1993-12-24,Bargearse,Bargearse,2600877
335034,1970-02-23,Ritual of Evil,Ritual of Evil,4426490
27736,2000-10-01,Camp Blood 2,Camp Blood 2,5638171
13202,2007-09-04,Animal 2,Animal 2,21132240
150154,1994-12-07,Magic Kid II,Magic Kid II,745252
48193,1987-01-09,Ator il guerriero di ferro,Iron Warrior,13387891
37712,2001-10-27,ピストルオペラ,Pistol Opera,427131
86185,1978-07-01,Adventures of a Plumber's Mate,Adventures of a Plumber's Mate,24203458
88678,1956-07-09,Francis in the Haunted House,Francis in the Haunted House,26932731
136852,1957-12-11,La maldición de la momia azteca,The Curse of the Aztec Mummy,44149828
204712,2002-12-05,"Der kleine Eisbär - Neue Abenteuer, neue Freunde",The Little Polar Bear: Lars and the Little Tiger,4967254
125337,1999-06-08,The Last Seduction II,The Last Seduction II,39723119
112206,1996-09-13,Friend of the Family II,Friend of the Family II,710822
42263,1975-07-23,Return to Macon County,Return to Macon County,25276910
360158,2005-07-28,วัยอลวน 4: ตั้ม-โอ๋ รีเทิร์น,Oops! There's Dad,12243724
287641,2004-12-25,Mano Po III: My Love,Mano Po III: My Love,10873994
88677,1952-07-01,Francis Goes to West Point,Francis Goes to West Point,172094
118572,1991-06-18,La venganza de los punks,Vengeance of the Punks,2390326
274738,2007-12-25,"Enteng Kabisote 4: Okay ka, Fairy ko... The Beginning of the Legend","Enteng Kabisote 4: Okay ka, Fairy ko... The Beginning of the Legend",14899951
52485,1978-11-15,The Further Adventures of the Wilderness Family,The Further Adventures of the Wilderness Family,362719
86343,1966-04-06,The Ghost in the Invisible Bikini,The Ghost in the Invisible Bikini,4391376
139262,1986-12-15,The Last Days of Patton,The Last Days of Patton,16014546
368413,1963-02-05,El pueblo fantasma,Ghost Town,43569
167075,1935-12-31,The Lone Wolf Returns,The Lone Wolf Returns,55383222
156545,1951-12-20,¿Qué te ha dado esa mujer?,¿Qué te ha dado esa mujer?,47670923
112703,1987-03-15,The Stepford Children,The Stepford Children,12282438
262004,1995-08-04,Black Fox: The Price of Peace,Black Fox: The Price of Peace,51774896
54284,1972-01-15,座頭市御用旅,Zatoichi at Large,55424482
89661,1958-07-14,Cuando ¡Viva Villa..! es la muerte,This Was Pancho Villa: Third chapter,429800
89545,1973-04-10,Class of '44,Class of '44,2150352
192963,1992-02-06,Karate Warrior 4,Karate Warrior 4,51273911
87243,1984-01-06,"The Jerk, Too","The Jerk, Too",51312095
213104,1965-12-22,Pinocchio in Outer Space,Pinocchio in Outer Space,171692
134830,1988-06-20,プロジェクト A子3 - シンデレラ・ラプソディ,Project A-Ko 3: Cinderella Rhapsody,4721500
88679,1954-07-30,Francis Joins the WACS,Francis Joins the WACS,172091
218113,1943-07-16,Hers to Hold,Hers to Hold,42464734
43435,1949-08-17,Jolson Sings Again,Jolson Sings Again,172380
116214,1986-01-01,Popeye Doyle,Popeye Doyle,46910365
151569,1952-02-27,Ahora soy rico,Far from Heaven,357186
90315,1970-05-06,Beast of Blood,Beast of Blood,37964683
346886,1973-12-26,Van der Valk und die Reichen,Van der Valk and the Rich,1972714
50672,1979-09-19,The Bitch,The Bitch,4073694
35000,1974-12-16,Alvin Rides Again,Alvin Rides Again,3837
645987,1994-06-22,Mahô no purinsesu Minkî Momo: Tabidachi no eki,Minky Momo: Station of Your Memories,4596802
271147,1957-09-24,Search for Paradise,Search for Paradise,172086
169996,1958-10-28,Further Up the Creek,Further Up the Creek,19035588
225424,1986-10-01,The Return of Josey Wales,The Return of Josey Wales,47732617
164563,1997-01-01,Vacak 2. - Az erdő hőse,Tiny Heroes,52371
41105,2007-08-27,仮面ライダー THE NEXT,Kamen Rider: The Next,11655972
40252,1997-05-20,Witchboard III: The Possession,Witchboard III: The Possession,474000
12076,2005-09-23,Elsk meg i morgen,Love Me Tomorrow,4962981
279738,1988-08-27,Portrait of a White Marriage,Portrait of a White Marriage,75227639
50549,1952-05-02,Belles on Their Toes,Belles on Their Toes,18586588
471103,1969-02-21,Kampf um Rom II - Der Verrat,The Fight for Rome II - The Betrayal,13458
72373,1983-02-02,Le Retour des bidasses en folie,Rookies Run Amok 2,32395353
54277,1967-01-03,座頭市鉄火旅,Zatoichi's Cane Sword,42638034
279754,1989-09-11,American Boyfriends,American Boyfriends,11618840
342820,2004-09-09,Homecoming,Homecoming,4600633
139793,1937-06-01,The Road Back,The Road Back,19081988
68115,1996-04-01,Terminal Justice,Terminal Justice,57255388
368142,1992-02-24,Grass Roots,Grass Roots,451914
125331,2009-06-23,Hobgoblins 2,Hobgoblins 2,14016156
41897,1974-09-10,Anche gli angeli tirano di destro,Charleston,34247717
227733,1992-07-23,To the Death,To the Death,171581
105989,2007-05-01,Zombi: La creazione,Zombies: The Beginning,16171201
29038,2007-09-26,The Hit,The Hit,6469252
486549,1983-10-15,Trackdown: Finding the Goodbar Killer,Trackdown: Finding the Goodbar Killer,48692021
106425,1982-08-14,新西遊記續集 孫悟空大戰飛人國,Monkey War,231503
727602,2005-01-01,力王中王,Riki-Oh 2,4092144
128789,1989-12-15,Bedroom Eyes II,Bedroom Eyes II,50630452
266812,1976-01-01,Spy Story,Spy Story,28990910
388923,1995-03-21,La loca risa en vacaciones 7,La Risa En Vacaciones 7,70908980
484616,1976-10-01,Wanted: The Sundance Woman,Wanted: The Sundance Woman,99031
163447,1987-01-01,Criminally Insane 2,Criminally Insane 2,1924191
32172,2009-04-01,2 ഹരിഹർനഗർ,2 Harihar Nagar,20163502
59253,2004-12-16,Floris,Floris,1475739
106534,1983-11-12,Perkawinan Nyi Blorong,The Snake Queen's Wedding,6956847
301263,1984-12-31,Masacre en Río Grande,Massacre in Rio Grande,2668809
229097,1989-11-09,Perry Mason: The Case of the All-Star Assassin,Perry Mason: The Case of the All-Star Assassin,46355452
123097,1992-09-11,Pets or Meat: The Return to Flint,Pets or Meat: The Return to Flint,729037
263220,1977-03-13,Eleanor and Franklin: The White House Years,Eleanor and Franklin: The White House Years,21142000
170075,2008-02-01,Zygon: When Being You Just Isn't Enough,Zygon: When Being You Just Isn't Enough,50007670
134831,1989-10-06,プロジェクトA子 - 完結篇,Project A-Ko 4: Final,4721525
476339,2008-12-09,Daydream Obsession 3: Legacy,Daydream Obsession 3: Legacy,36814246
126488,1969-10-31,The Wonderful Land of Oz,The Wonderful Land of Oz,6096388
259907,1987-03-19,超獣機神ダンクーガ GOD BLESS DANCOUGA,God Bless Dancougar,37118339
251439,1988-11-01,The Understudy: Graveyard Shift II,The Understudy: Graveyard Shift II,6610784
182376,1996-01-14,The Rockford Files: If the Frame Fits...,The Rockford Files: If the Frame Fits...,4288862
147692,1981-01-12,"Pruncul, petrolul şi ardelenii","The Oil, the Baby and the Transylvanians",1476430
149957,1954-06-01,Jungle Man-Eaters,Jungle Man-Eaters,49668799
1016921,1978-12-13,"Lovey: A Circle of Children, Part II","Lovey: A Circle of Children, Part II",53606446
27878,1995-01-01,Zombie Bloodbath 2: Rage of the Undead,Zombie Bloodbath 2: Rage of the Undead,19872006
258599,1977-05-16,Alexander: The Other Side of Dawn,Alexander: The Other Side of Dawn,2184621
319217,1999-12-25,La familia... 30 años después,La familia... 30 años después,13542692
319565,2005-12-25,Shake Rattle & Roll 2k5,Shake Rattle & Roll 2k5,8339172
149107,1990-03-01,Hollywood Hot Tubs 2: Educating Crystal,Hollywood Hot Tubs 2: Educating Crystal,60456402
252966,1975-01-28,The Daughters of Joshua Cabe Return,The Daughters of Joshua Cabe Return,34849031
101271,1947-08-15,Vuelven los García,Vuelven los García,172399
52559,2007-01-31,"Blanche Neige, la suite",Snow White: The Sequel,30596488
42754,2007-01-01,Three Can Play That Game,Three Can Play That Game,7715229
148227,2003-03-07,สตรีเหล็ก 2,The Iron Ladies 2,5109880
90068,1987-09-01,White Phantom,White Phantom,191965
134629,1993-05-14,¡Semos peligrosos! (Uséase Makinavaja 2),¡Semos peligrosos! (Uséase Makinavaja 2),1199559
151055,1995-05-20,Spenser: A Savage Place,Spenser: A Savage Place,26926
146138,1998-02-20,Feeders 2: Slay Bells,Feeders 2: Slay Bells,24979853
151408,1968-05-01,眠狂四郎人肌蜘蛛,Sleepy Eyes of Death 11: In the Spider's Lair,19579246
555294,1998-03-14,ウルトラニャン２　ハッピー大作戦,Ultra Nyan 2: The Great Happy Operation,77230882
320742,2008-01-01,കുരുക്ഷേത്ര,Kurukshetra,22731250
677215,1910-04-14,Dorothy and the Scarecrow in Oz,Dorothy and the Scarecrow in Oz,4210812
798573,1977-03-18,The African Queen,The African Queen,53109616
262153,1953-01-01,Fanfaren der Ehe,Fanfaren der Ehe,54390987
146060,1981-02-17,La segunda guerra de los niños,La segunda guerra de los niños,3187033
266419,1933-09-23,Too Much Harmony,Too Much Harmony,24339440
256096,2006-06-10,Viva Blackpool,Viva Blackpool,232894
261200,1993-06-20,蠍子之滅殺行動,Murders Made to Order,1822067
543797,1991-01-02,Хмель. Фильм второй: Исход,Hop: Exodus,560947
334387,1986-05-21,超獣機神ダンクーガ 失われた者たちへの鎮魂歌（レクイエム）,Dancougar: Requiem for Victims,76420952
256366,1997-03-27,La vengeance de la femme en noir,The Revenge of the Woman in Black,169572
76950,1938-02-14,Tarzan and the Green Goddess,Tarzan and the Green Goddess,13680600
241186,1969-01-11,眠狂四郎悪女狩り,Sleepy Eyes of Death 12: Castle Menagerie,19579246
246206,2004-03-31,Dæmos Rising,Dæmos Rising,28780731
252709,1970-01-13,Foreign Exchange,Foreign Exchange,28936056
164175,1960-09-15,Das Erbe von Björndal,Heritage of Bjorndal,47946734
662234,1997-01-04,Erotic Curse of Cairo,Erotic Curse of Cairo,168362
53031,1972-04-15,Living Free,Living Free,585824
81987,1951-05-01,Francis Goes to the Races,Francis Goes to the Races,12345769
1254621,1964-01-15,白骨離魂針下集大結局,"The Devil and Her Magic Needles, Part Two",3389561
99436,2004-06-25,淫乱なる一族 第二章 絶倫の果てに,The Japanese Wife Next Door: Part 2,28628661
400656,1972-08-21,Oliver and the Artful Dodger,Oliver and the Artful Dodger,43313282
210179,1993-01-01,Midnight 2,Midnight 2,42380866
78168,1993-12-01,Il ragazzo dal kimono d'oro 6,Karate Warrior 6,51273911
336249,1999-03-05,Mindgame Trilogy,Mindgame Trilogy,49998329
437066,1994-07-14,Midnight Run for Your Life,Midnight Run for Your Life,11060354
392603,1982-01-16,Miss Switch to the Rescue,Miss Switch to the Rescue,47364341
260830,1979-10-11,Allegro Barbaro,Allegro Barbaro,22929082
1213467,2003-10-10,Hayride Slaughter II,Hayride Slaughter II,314274
