id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
13666,1941-12-12,The Wolf Man,The Wolf Man,The Wolf Man Collection,259027,180000,0,70,14.122,7.0,593,False,"{'id': 259027, 'name': 'The Wolf Man Collection', 'poster_path': '/21VZbRUCJF9ONarFCVHgm3zKud9.jpg', 'backdrop_path': '/8DcHcYH0P9de2j8HPRYq9wXNaIf.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]","[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,His hideous howl a dirge of death!,"After his brother's death, Larry Talbot returns home to his father and the family estate. Events soon take a turn for the worse when Larry is bitten by a werewolf.",tt0034398,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
3076,1943-03-05,Frankenstein Meets the Wolf Man,Frankenstein Meets the Wolf Man,The Wolf Man Collection,259027,1200000,0,74,20.138,6.2,197,False,"{'id': 259027, 'name': 'The Wolf Man Collection', 'poster_path': '/21VZbRUCJF9ONarFCVHgm3zKud9.jpg', 'backdrop_path': '/8DcHcYH0P9de2j8HPRYq9wXNaIf.jpg'}","[{'id': 27, 'name': 'Horror'}]","[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Death Fight... Between Two Beasts!,"Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.",tt0035899,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
30829,1976-07-16,Fantasm,Fantasm,Fantasm Collection,406487,45000,0,87,6.758,4.8,17,False,"{'id': 406487, 'name': 'Fantasm Collection', 'poster_path': '/qfWcLZtHVyZCtP93jNRUlcQKj21.jpg', 'backdrop_path': '/aRdGdIvByBvKmIPlum6lLPxckKU.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 5598, 'logo_path': None, 'name': 'Australian International Film Corp. (AIFC)', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,See it with someone you love and your relationship will never be the same again,"Jurgen Noetafreud is a professor of the psyche of human sexuality, who introduces 10 short segments from his case studies of the most common female sexual fantasies.",tt0072969,"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",en
30830,1977-12-26,Fantasm Comes Again,Fantasm Comes Again,Fantasm Collection,406487,72000,0,99,14.563,4.7,19,False,"{'id': 406487, 'name': 'Fantasm Collection', 'poster_path': '/qfWcLZtHVyZCtP93jNRUlcQKj21.jpg', 'backdrop_path': '/aRdGdIvByBvKmIPlum6lLPxckKU.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 14117, 'logo_path': None, 'name': 'Filmways Australasian Distributors', 'origin_country': ''}, {'id': 5598, 'logo_path': None, 'name': 'Australian International Film Corp. (AIFC)', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Softcore Sensation That Puts it All In!,"Libbie is assigned to her paper's sexual advice column, ""Dear Collete"". She is taking over the job of Harry a crusty old journalist who shows her the pro's and cons of the job while running on a tight deadline to get the column finished for the morning's paper. During the course of the evening they reply to a wide variety of sexual experiences submitted by the readers, some these include, sex in a threesome at a drive-in theatre, sex in a gymnasium, and sex in a library where the ""Silence Please"" sign gives the male librarian an advantage over the female readers.",tt0076015,"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",en
601844,2020-07-23,Becky,Becky,Becky Collection,986072,0,1045873,93,16.485,6.3,568,False,"{'id': 986072, 'name': 'Becky Collection', 'poster_path': '/EW5dE0U0qjBt5XgeJG1RrslKE0.jpg', 'backdrop_path': '/htkf2MLOc8rtbyH8lZ9t7MUAYg9.jpg'}","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]","[{'id': 75355, 'logo_path': '/avj80RsunqwDbOS6oLp4plRE5UQ.png', 'name': 'Yale Productions', 'origin_country': 'US'}, {'id': 18609, 'logo_path': '/cYhbt3q231mWEkiMn3WPLCcXXl9.png', 'name': 'BoulderLight Pictures', 'origin_country': 'US'}, {'id': 75357, 'logo_path': '/zXT1JFP82YL245wlLpauAJDZA25.png', 'name': 'BondIt', 'origin_country': 'US'}, {'id': 130900, 'logo_path': None, 'name': 'Buffalo 8 Productions', 'origin_country': 'US'}, {'id': 65649, 'logo_path': '/tXTuZTEcYYB1hIyAAwDyhZE0f7c.png', 'name': 'SSS Entertainment', 'origin_country': 'US'}, {'id': 130899, 'logo_path': '/bJNituvsaH1VbBlKdnbfU4CRY8G.png', 'name': 'SSS Film Capital', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There once was a little girl...,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,tt10314450,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
986070,2023-05-26,The Wrath of Becky,The Wrath of Becky,Becky Collection,986072,0,0,83,26.751,6.31,324,False,"{'id': 986072, 'name': 'Becky Collection', 'poster_path': '/EW5dE0U0qjBt5XgeJG1RrslKE0.jpg', 'backdrop_path': '/htkf2MLOc8rtbyH8lZ9t7MUAYg9.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 150179, 'logo_path': None, 'name': 'Post Film', 'origin_country': ''}, {'id': 18609, 'logo_path': '/cYhbt3q231mWEkiMn3WPLCcXXl9.png', 'name': 'BoulderLight Pictures', 'origin_country': 'US'}, {'id': 117747, 'logo_path': '/brD72VA95qgjCtGx0hJEAVUeldW.png', 'name': 'Media Finance Capital', 'origin_country': 'GB'}, {'id': 106786, 'logo_path': '/w1frKfyOXbGcK6kKtRnTNJfmtBv.png', 'name': 'RainMaker Films', 'origin_country': 'US'}, {'id': 75355, 'logo_path': '/avj80RsunqwDbOS6oLp4plRE5UQ.png', 'name': 'Yale Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Hell hath no fury like a 16-year-old scorned.,"Two years after she escaped a violent attack on her family, 16-year-old Becky attempts to rebuild her life in the care of an older woman -- a kindred spirit named Elena. However, when a violent group known as the Noble Men break into their home, attack them and take their beloved dog, Becky must return to her old ways to protect herself and her loved ones.",tt20916568,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
42684,2010-11-11,Skyline,Skyline,Skyline Collection,484312,10500000,66984887,92,19.347,5.0,1603,False,"{'id': 484312, 'name': 'Skyline Collection', 'poster_path': '/jaWM0xXSLeb1O2lpfQ9kI0WiGOu.jpg', 'backdrop_path': '/b2JplRt6qfZKkupnoxl57n3r46y.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 12007, 'logo_path': None, 'name': 'RAT Entertainment', 'origin_country': 'US'}, {'id': 134, 'logo_path': None, 'name': 'Rogue Pictures', 'origin_country': 'US'}, {'id': 10936, 'logo_path': None, 'name': 'Hydraulx', 'origin_country': ''}, {'id': 12158, 'logo_path': None, 'name': 'Transmission Pictures', 'origin_country': ''}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 7437, 'logo_path': '/e5CcgFrdlxMUwlsS72si8q1yHBr.png', 'name': 'IM Global', 'origin_country': 'US'}, {'id': 92782, 'logo_path': None, 'name': 'Trimuse Entertainment Inc.', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Don't look up,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",tt1564585,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
271404,2017-10-20,Beyond Skyline,Beyond Skyline,Skyline Collection,484312,14000000,992181,105,15.998,5.3,1008,False,"{'id': 484312, 'name': 'Skyline Collection', 'poster_path': '/jaWM0xXSLeb1O2lpfQ9kI0WiGOu.jpg', 'backdrop_path': '/b2JplRt6qfZKkupnoxl57n3r46y.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}, {'id': 5056, 'logo_path': '/583ITs4w9sK31FnJwKiRwapTpzb.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 14446, 'logo_path': '/4okqlbHmcjZxEBW1RWI9QDGU2kA.png', 'name': 'Infinite Studios', 'origin_country': 'ID'}, {'id': 17364, 'logo_path': '/kUTBCXR72FgYSfL6kbOAETlnpAr.png', 'name': 'Infinite Frameworks', 'origin_country': 'SG'}, {'id': 25954, 'logo_path': '/oga9DS7GZGbZ0iZ4JFuVTBMBv1C.png', 'name': 'Metrol Technology', 'origin_country': 'GB'}, {'id': 78752, 'logo_path': None, 'name': 'North Hollywood Films', 'origin_country': 'CA'}, {'id': 87026, 'logo_path': None, 'name': 'Beyond The Mothership', 'origin_country': ''}, {'id': 99444, 'logo_path': None, 'name': 'Hongmaisui International Culture (Beijing) Co.', 'origin_country': ''}, {'id': 99447, 'logo_path': None, 'name': 'Media Rights Entertainment', 'origin_country': ''}, {'id': 99448, 'logo_path': None, 'name': 'Hydraulix Entertainment', 'origin_country': ''}, {'id': 99449, 'logo_path': None, 'name': 'M45 Productions', 'origin_country': ''}, {'id': 5552, 'logo_path': '/wdtjT9x5OG7nLusPctACI3i7Im2.png', 'name': 'Media Asia Films', 'origin_country': 'HK'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 92782, 'logo_path': None, 'name': 'Trimuse Entertainment Inc.', 'origin_country': ''}, {'id': 121063, 'logo_path': '/dvpzPTQKLg2nhh95OlBhvGFb8gD.png', 'name': 'Red Sea Media', 'origin_country': 'US'}, {'id': 172817, 'logo_path': None, 'name': 'Sisung Film Finance', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,,"Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all.",tt1724970,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'ID', 'name': 'Indonesia'}, {'iso_3166_1': 'SG', 'name': 'Singapore'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
560144,2020-10-25,Skylines,Skylines,Skyline Collection,484312,70000000,170581,113,32.277,5.593,544,False,"{'id': 484312, 'name': 'Skyline Collection', 'poster_path': '/jaWM0xXSLeb1O2lpfQ9kI0WiGOu.jpg', 'backdrop_path': '/b2JplRt6qfZKkupnoxl57n3r46y.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 66497, 'logo_path': None, 'name': 'Mirabelle Pictures Productions', 'origin_country': ''}, {'id': 27758, 'logo_path': '/je3uCVqOU6CTnbAHRuVQrz8rug4.png', 'name': 'Artbox', 'origin_country': 'LT'}, {'id': 146052, 'logo_path': '/eWrxy5R2izv2WV0zA5cvGq7e2fz.png', 'name': 'Fasten Films', 'origin_country': 'ES'}, {'id': 117747, 'logo_path': '/brD72VA95qgjCtGx0hJEAVUeldW.png', 'name': 'Media Finance Capital', 'origin_country': 'GB'}, {'id': 99449, 'logo_path': None, 'name': 'M45 Productions', 'origin_country': ''}, {'id': 10936, 'logo_path': None, 'name': 'Hydraulx', 'origin_country': ''}, {'id': 150079, 'logo_path': None, 'name': 'Gifflar Films Limited', 'origin_country': ''}, {'id': 9987, 'logo_path': '/o5OTKAw7Acl5fTZYPyl8M8D9570.png', 'name': 'Lipsync Productions', 'origin_country': 'GB'}, {'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}, {'id': 88606, 'logo_path': '/9NKtkn1QfC6cqXB107nGox1rgqt.png', 'name': 'Vertical Entertainment', 'origin_country': 'US'}, {'id': 240630, 'logo_path': None, 'name': 'UAB Cobaltas', 'origin_country': ''}, {'id': 125754, 'logo_path': None, 'name': 'Cobalt Films', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,To save our world she must invade theirs.,"When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.",tt9387250,"[{'iso_3166_1': 'LT', 'name': 'Lithuania'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
1280822,,Skyline: Warpath,Skyline: Warpath,Skyline Collection,484312,0,0,0,6.587,0.0,0,False,"{'id': 484312, 'name': 'Skyline Collection', 'poster_path': '/jaWM0xXSLeb1O2lpfQ9kI0WiGOu.jpg', 'backdrop_path': '/b2JplRt6qfZKkupnoxl57n3r46y.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}, {'id': 199856, 'logo_path': None, 'name': 'Palisades Park Pictures', 'origin_country': ''}, {'id': 240629, 'logo_path': None, 'name': 'Asia Media Alliance', 'origin_country': ''}, {'id': 23770, 'logo_path': '/t1Dc5SaJLBfRxtl0ttLGdaYICQ2.png', 'name': 'Signature Entertainment', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Post Production,,"Five years after the events of Beyond Skyline, Sua leads The Resistance against the aliens. When he discovers the powerful alien Radial Gauntlet, he must deal with both the corrupt Eric and the army of alien invaders.",,"[{'iso_3166_1': 'ID', 'name': 'Indonesia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
278427,2010-12-21,Family Guy Presents: It's a Trap!,Family Guy Presents: It's a Trap!,"Family Guy Trilogy Collection: Laugh It Up, Fuzzball!",701402,0,0,43,17.763,6.757,414,False,"{'id': 701402, 'name': 'Family Guy Trilogy Collection: Laugh It Up, Fuzzball!', 'poster_path': '/rTAIsjg9Bz0JE8qecgZxgBiyqBc.jpg', 'backdrop_path': '/ltiOFOO9NbE5CiMqRIWodpGJr1x.jpg'}","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]","[{'id': 1556, 'logo_path': '/31h94rG9hzjprXoYNy3L1ErUya2.png', 'name': '20th Century Fox Television', 'origin_country': 'US'}, {'id': 8789, 'logo_path': '/1smGq637YoNgkeBZXt7TAPDYGda.png', 'name': 'Fuzzy Door Productions', 'origin_country': 'US'}, {'id': 67210, 'logo_path': '/7WkrcX8NmWAl5gujmSXAzgmVLkk.png', 'name': 'Fox Television Animation', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Clear some Space for the third chapter of the funniest trilogy in the Galaxy!,"With the Griffins stuck again at home during a blackout, Peter tells the story of “Star Wars Episode VI: Return of the Jedi.”",tt1701991,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
625651,2009-12-22,"Family Guy Presents: Something, Something, Something, Dark Side","Family Guy Presents: Something, Something, Something, Dark Side","Family Guy Trilogy Collection: Laugh It Up, Fuzzball!",701402,0,0,44,9.946,7.2,146,False,"{'id': 701402, 'name': 'Family Guy Trilogy Collection: Laugh It Up, Fuzzball!', 'poster_path': '/rTAIsjg9Bz0JE8qecgZxgBiyqBc.jpg', 'backdrop_path': '/ltiOFOO9NbE5CiMqRIWodpGJr1x.jpg'}","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]","[{'id': 1556, 'logo_path': '/31h94rG9hzjprXoYNy3L1ErUya2.png', 'name': '20th Century Fox Television', 'origin_country': 'US'}, {'id': 8789, 'logo_path': '/1smGq637YoNgkeBZXt7TAPDYGda.png', 'name': 'Fuzzy Door Productions', 'origin_country': 'US'}, {'id': 67210, 'logo_path': '/7WkrcX8NmWAl5gujmSXAzgmVLkk.png', 'name': 'Fox Television Animation', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"There's something, something, funny going on here...",Peter makes good on another power outage at home by retelling Star Wars Episode V: The Empire Strikes Back.,tt1329665,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
653528,2008-01-21,Family Guy Presents: Blue Harvest,Family Guy Presents: Blue Harvest,"Family Guy Trilogy Collection: Laugh It Up, Fuzzball!",701402,0,0,47,22.348,7.3,106,False,"{'id': 701402, 'name': 'Family Guy Trilogy Collection: Laugh It Up, Fuzzball!', 'poster_path': '/rTAIsjg9Bz0JE8qecgZxgBiyqBc.jpg', 'backdrop_path': '/ltiOFOO9NbE5CiMqRIWodpGJr1x.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 16, 'name': 'Animation'}]","[{'id': 8789, 'logo_path': '/1smGq637YoNgkeBZXt7TAPDYGda.png', 'name': 'Fuzzy Door Productions', 'origin_country': 'US'}, {'id': 1556, 'logo_path': '/31h94rG9hzjprXoYNy3L1ErUya2.png', 'name': '20th Century Fox Television', 'origin_country': 'US'}, {'id': 67210, 'logo_path': '/7WkrcX8NmWAl5gujmSXAzgmVLkk.png', 'name': 'Fox Television Animation', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"If you think you know Family Guy, you don’t know Sith.","With the Griffins stuck at home during a blackout, Peter tells the story of ""Star Wars Episode IV: A New Hope"".",tt0888817,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
8923,2005-09-09,Green Street Hooligans,Green Street Hooligans,Green Street Hooligans Collection,152544,0,3154346,109,16.044,7.3,2330,False,"{'id': 152544, 'name': 'Green Street Hooligans Collection', 'poster_path': '/7rGNp4G6AV3MTRBqkXXQG6y4GVf.jpg', 'backdrop_path': '/5PeOE350cbNuCH6KD70YoX9V1dZ.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 3263, 'logo_path': '/fvQzPr1XM8wq0qp8Rt7Z68rdhAZ.png', 'name': 'OddLot Entertainment', 'origin_country': 'US'}, {'id': 203306, 'logo_path': None, 'name': 'Yank Film Finance Limited', 'origin_country': 'GB'}, {'id': 830, 'logo_path': '/mYga54mrt5n4GUUcJxE6DmR2FKv.png', 'name': 'Senator International', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Just think of someone you hate.,"After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.",tt0385002,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
15809,2009-03-23,Green Street Hooligans 2,Green Street Hooligans 2,Green Street Hooligans Collection,152544,8000000,0,94,21.803,5.0,232,False,"{'id': 152544, 'name': 'Green Street Hooligans Collection', 'poster_path': '/7rGNp4G6AV3MTRBqkXXQG6y4GVf.jpg', 'backdrop_path': '/5PeOE350cbNuCH6KD70YoX9V1dZ.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 3263, 'logo_path': '/fvQzPr1XM8wq0qp8Rt7Z68rdhAZ.png', 'name': 'OddLot Entertainment', 'origin_country': 'US'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"After the brutal mass brawl fans of two football teams go to jail, where their feud raised to a new level of cruelty.","Following the deadly climax of ""Green Street Hooligans,"" several members of the West Ham firm and numerous members of Millwall end up in jail. The GSE quickly discover the brutality of life on the inside, as they are constant targets of the superior numbers and better-financed Millwall crew.",tt1300853,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
182873,2013-10-21,Green Street Hooligans: Underground,Green Street 3: Never Back Down,Green Street Hooligans Collection,152544,0,0,90,13.016,5.4,145,False,"{'id': 152544, 'name': 'Green Street Hooligans Collection', 'poster_path': '/7rGNp4G6AV3MTRBqkXXQG6y4GVf.jpg', 'backdrop_path': '/5PeOE350cbNuCH6KD70YoX9V1dZ.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'id': 13161, 'logo_path': None, 'name': 'Tea Shop & Film Company', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"An old firm leader returns to Green Street for revenge after receiving a call that his little brother was killed, but is he able to cope with a new type of hooliganism and can he find his killer?",tt2628316,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
334298,2015-07-16,捉妖记,Monster Hunt,Monster Hunt Collection,519163,0,387053506,118,13.336,6.4,331,False,"{'id': 519163, 'name': 'Monster Hunt Collection', 'poster_path': '/gM0ePWl7BFKwqSLUKnbvaEYz57u.jpg', 'backdrop_path': '/6PtLs6nIZ48JpFyObFs3nZfmgHk.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 10284, 'logo_path': '/exHkNlEIVPzpmhyXdxjis9YIBz4.png', 'name': 'Edko Films', 'origin_country': 'HK'}, {'id': 91244, 'logo_path': None, 'name': 'BDI Films Inc.', 'origin_country': 'CN'}, {'id': 100129, 'logo_path': None, 'name': 'Heyi Pictures Company', 'origin_country': 'CN'}, {'id': 237384, 'logo_path': None, 'name': 'San-Le Films', 'origin_country': 'HK'}]","[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,,Young monster kids try to make peace between the world of humans and the world of the monsters.,tt3781476,"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",zh
497984,2018-02-16,捉妖记2,Monster Hunt 2,Monster Hunt Collection,519163,0,361682618,110,16.137,6.7,126,False,"{'id': 519163, 'name': 'Monster Hunt Collection', 'poster_path': '/gM0ePWl7BFKwqSLUKnbvaEYz57u.jpg', 'backdrop_path': '/6PtLs6nIZ48JpFyObFs3nZfmgHk.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 10284, 'logo_path': '/exHkNlEIVPzpmhyXdxjis9YIBz4.png', 'name': 'Edko Films', 'origin_country': 'HK'}, {'id': 81620, 'logo_path': '/7LkIVuWBVScdujpKhBPx1TMnPQE.png', 'name': 'Tencent Pictures', 'origin_country': 'CN'}, {'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}, {'id': 117435, 'logo_path': '/zwN9AT4scM8BBOYTLjlKnI08qws.png', 'name': 'Dadi Film Group', 'origin_country': 'CN'}, {'id': 197030, 'logo_path': '/z9xtT1e3HunOnZUm3uGYb59eL7v.png', 'name': 'Tao Piao Piao', 'origin_country': 'CN'}, {'id': 25660, 'logo_path': None, 'name': 'Huaxia Film Distribution', 'origin_country': 'CN'}]","[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,"The sequel to Monster Hunt. Set in a world where monsters and humans co-exist, the franchise tells the story of Wuba, a baby monster born to be king. Wuba becomes the central figure in stopping an all-out monster civil war.",tt6170484,"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",zh
507569,2018-08-18,劇場版 七つの大罪 天空の囚われ人,The Seven Deadly Sins: Prisoners of the Sky,The Seven Deadly Sins Collection,703485,0,3914227,99,5.018,7.563,1012,False,"{'id': 703485, 'name': 'The Seven Deadly Sins Collection', 'poster_path': '/9uvitdbpgvEhIpYk9QGosfvnq1e.jpg', 'backdrop_path': '/kori3Pq2xtFsiw4y0EPqz6Qz3Rp.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]","[{'id': 13113, 'logo_path': '/xV5tPYKZhP2Ko9dOh5A3FahuKsx.png', 'name': 'A-1 Pictures', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,"Traveling in search of the rare ingredient, “sky fish”  Meliodas and Hawk arrive at a palace that floats above the clouds. The people there are busy preparing a ceremony, meant to protect their home from a ferocious beast that awakens once every 3,000 years. But before the ritual is complete, the Six Knights of Black—a Demon Clan army—removes the seal on the beast, threatening the lives of everyone in the Sky Palace.",tt9089294,"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",ja
