,id,release_date,original_title,title,Wikipedia movie ID
351,335619,1903-11-13,Next!,Next!,71610564.0
352,450065,1993-04-05,The Beano Video,The Beano Video,74897135.0
353,936556,1959-11-01,Isinumpa,Isinumpa,11780160.0
354,804416,1994-02-19,今日から俺は！！（劇場版）,Kyō Kara Ore Wa!! The Movie,5974242.0
355,94636,1934-04-07,Harold Teen,Harold Teen,60392421.0
356,252173,1978-01-01,Mighty Man,Mighty Man,73430282.0
357,621240,1984-01-01,ニモ,Little Nemo: Adventures in Slumberland Pilot 2,3476903.0
358,146739,1916-02-29,Krazy Kat Goes A-Wooing,Krazy Kat Goes A-Wooing,33268482.0
359,186385,1966-01-01,Spy Smasher Returns,Spy Smasher Returns,8267687.0
360,960154,2008-09-21,マシュランボー劇場版-終わらない地球,Mushrambo: Owaranai Chikyuu,
361,960159,2008-09-21,マシュランボー劇場版-セーラームーン,Mushrambo: Kokoro wo Chikara ni,
362,196685,1992-06-04,8マン・すべての寂しい夜のために,8 Man - For All Lonely Nights,1917977.0
363,214427,1997-10-09,Pony Glass,Pony Glass,66732109.0
364,729555,1992-08-01,Con cien cañones por banda,Con cien cañones por banda,10593356.0
365,195143,1897-09-30,Leander Sisters,Leander Sisters,196828.0
366,437652,1990-01-27,El bueno de Cuttlas,Good Old Cuttlas,69407798.0
367,72320,1920-04-01,The Bicycle Race,The Bicycle Race,34557136.0
368,190675,1902-05-05,Foxy Grandpa and Polly in a Little Hilarity,Foxy Grandpa and Polly in a Little Hilarity,4999734.0
369,681372,1997-01-01,Jejkote mankote,Jejkote mankote,
370,472832,2005-04-16,Nightveil: Witchwar,Nightveil: Witchwar,
371,1277512,2004-11-23,Blade: Blood Thirsty,Blade: Blood Thirsty,22428309.0
372,623747,2000-07-04,Knights of Justice,Knights of Justice,11557106.0
